ID,Posted at,Screen name,Text
789535633429569536,2016-10-21 18:35:38 +0000,GenomeBiology,Don't forget you can join us & colleagues from @AJHGNews @nature @NatureGenet for a publications workshop from 1pm in east building #ASHG16
789535629902086144,2016-10-21 18:35:37 +0000,reiver,RT @razibkhan: #ASHG16 @ras_nielsen adaptive introgression more common in human evolution than previous thought cc: @johnhawks :-)
789535602861453312,2016-10-21 18:35:31 +0000,KirstyPatrick,"RT @EricTopol: Crowdsourced personal genomes: update on DNA Land @dl1dl1, already w/ 32,000 people https://t.co/1CKYDhKWiK #ASHG16 https://t.co/r28n0H9zFO"
789535598088290304,2016-10-21 18:35:30 +0000,reiver,RT @razibkhan: #ASHG16 @ras_nielsen huge allele freq difference at EPAS1. posterior prob of selec on standing variation ~0.85. so where....
789535580602281984,2016-10-21 18:35:25 +0000,reiver,"RT @razibkhan: #ASHG16 @ras_nielsen compared tibetans to han chinese (referring to older work from 2010). EPAS1 (btw, in tibetan dogs too!) & EGLN1"
789535555935580160,2016-10-21 18:35:20 +0000,reiver,"RT @razibkhan: #ASHG16 tibetans have a response which is less deleterious that you'd expect. not a 'brute force' adaptation, so explore genetics"
789535535165353984,2016-10-21 18:35:15 +0000,reiver,RT @razibkhan: #ASHG16 tibetan altitude adaptation: can have deleterious side effects. (a correlated response)
789535522876039168,2016-10-21 18:35:12 +0000,shramdas,Steve Horvath: Epigenetic clock and estimates of DNA methylation age #ASHG16
789535518312701952,2016-10-21 18:35:11 +0000,reiver,"RT @razibkhan: #ASHG16 @ras_nielsen evolution can help us understand function. e.g., tibetan altitude adaptation"
789535494359150592,2016-10-21 18:35:05 +0000,CellPressNews,#Geneticists: join us at @CellSymposia Functional RNAs to discuss #RNA and #gene expression! #CSRNA16 #ASHG16 https://t.co/ZokUBRYTgR
789535492773740544,2016-10-21 18:35:04 +0000,SaraTee77,high throughput functional readout of cis reg elements using CREST-Seq: 2kb deletions in genome using Cas9 library -> FACS -> NGS #ASHG16
789535477946785793,2016-10-21 18:35:01 +0000,thatdnaguy,#ASHG16 KM: Somatic genome editing seems poised to go forward. Much be cautious of somatic edits hitting germline cells.
789535475363110912,2016-10-21 18:35:00 +0000,amhasler,@igenetrain used @ovation_io to enable collaboration of a global team for insights on transplants. How can we help… https://t.co/VlqLOjuMpb
789535468744351745,2016-10-21 18:34:59 +0000,razibkhan,"#ASHG16 next chris tyler-smith. classic sweeps, how can we find more and when should we believe them?"
789535403552280576,2016-10-21 18:34:43 +0000,avery_ayers,Chris Tyler-Smith on selective sweeps next #ASHG16
789535338796617728,2016-10-21 18:34:28 +0000,thatdnaguy,"#ASHG16 KM: If it happened, it would likely happen in germ cells with IVF. Higher chance of 100% editing."
789535298078121984,2016-10-21 18:34:18 +0000,claritas4kids,"#ASHG16 KM: if target embyros, CRISPR-Cas9 still active, could generate mosaics"
789535266109173760,2016-10-21 18:34:10 +0000,KirstyPatrick,RT @chaini1987: Transfer of DNA much easier than previously believed. More cautions in reporting needed #forensics #ASHG16
789535235083948032,2016-10-21 18:34:03 +0000,TommyCarstensen,RT @razibkhan: #ASHG16 @ras_nielsen can not extrapolate inuit adaptations 2 other pops in terms of benefits. looping back to understudied groups importance
789535227458662400,2016-10-21 18:34:01 +0000,artwuster,Liked Bing Ren's talk? geneAttribution uses promoter capture Hi-C to find causative genes. Poster #372 and https://t.co/RRO7KzsGDs #ASHG16
789535177991196672,2016-10-21 18:33:49 +0000,thatdnaguy,"#ASHG16 KM: How wld you do it? 1) Embryo [ mosaic ], 2) oocytes, 3) sperm"
789535169736605696,2016-10-21 18:33:47 +0000,RaulieSci,RT @DianaCousminer: BR: Promoters can regulate other genes remotely #ASHG16
789535146953220096,2016-10-21 18:33:42 +0000,razibkhan,#ASHG16 @ras_nielsen question: could be ancestral polymorphism? @ras_nielsen 1) divergence 2) length of hap 2 long 3) spatial distribution
789535144654667776,2016-10-21 18:33:41 +0000,claritas4kids,#ASHG16 KM: can have unintended consequences when don't have full understanding of gene function
789535075834527744,2016-10-21 18:33:25 +0000,TommyCarstensen,"Need to seq diverse pops highlighted by @ras_nielsen  #ASHG16 ""Lesson from Inuit ... cannot be extrapolated to other populations."" #Africa"
789535033748926464,2016-10-21 18:33:15 +0000,DianaCousminer,BR: Promoters can regulate other genes remotely #ASHG16
789534968871473156,2016-10-21 18:33:00 +0000,BiswapriyaMisra,RT @rogerpique: Our paper on GxE for gene expr. from this morning at #ASHG16  just came out. 50% of GxE genes are relevant for GWAS… https://t.co/ZG3qSKX4T2
789534940442480641,2016-10-21 18:32:53 +0000,makennedy101,Bing Ren - promoters may act as distal control elements of other genes via spatial proximity. #ASHG16
789534897694093312,2016-10-21 18:32:43 +0000,claritas4kids,#ASHG16 KM: standard pre-implantation genetic diagnosis relieves the need for genome editing in most but not all cases
789534876638642176,2016-10-21 18:32:38 +0000,busseykj,"BR: Given promoter-promoter interactions, can't assume that the promoter with candidate SNP belongs to candidate gene. #ASHG16"
789534858120867840,2016-10-21 18:32:33 +0000,gsaldanha,RT @thatdnaguy: #ASHG16 KM: Is preimplantation diagnosis enough? Not always. Sometimes 100% chance of trait.
789534836419592192,2016-10-21 18:32:28 +0000,thatdnaguy,#ASHG16 KM: Also in mutations / variants that cause embryonic lethality
789534816618344448,2016-10-21 18:32:23 +0000,SeqComplete,"#genomics #ASHG16 GeneticsSociety: Visit https://t.co/7rK20g0MRx in the Exhibit Hall (booth 826) for career advice, job boards, and other …"
789534725220204544,2016-10-21 18:32:01 +0000,thatdnaguy,#ASHG16 KM: Is preimplantation diagnosis enough? Not always. Sometimes 100% chance of trait.
789534708610707456,2016-10-21 18:31:58 +0000,chaini1987,Transfer of DNA much easier than previously believed. More cautions in reporting needed #forensics #ASHG16
789534702948331521,2016-10-21 18:31:56 +0000,robbins_sm,KM: Who do you treat when the degree of protection depends on the length of time you are exposed to the altered allele? #ASHG16
789534699215388672,2016-10-21 18:31:55 +0000,saralpulit,RT @ksamocha: .@beryl_bbc Diagnosis rate of 35% overall with RNA-seq. Works best with strong candidates (50+%) #ashg16
789534660539719680,2016-10-21 18:31:46 +0000,girlscientist,"Nice, thoughtful talk on genome editing and heart disease by Kiran Musunuru, and thanks to him for joining the program cmte! #ASHG16"
789534639618686977,2016-10-21 18:31:41 +0000,thatdnaguy,"#ASHG16 KM: Potential clinical uses - 1) treat severe genetic disorder [IEM], 2) infertility treatment"
789534579690385408,2016-10-21 18:31:27 +0000,claritas4kids,#ASHG16 KM: groups have shown CRISPR-Cas9 works in human embryos but off target effects happen
789534577463205888,2016-10-21 18:31:26 +0000,GeneticsIL,Lessons: Education remains an important component of pre-test counseling especially for pop genetic screening #ASHG16
789534566717526016,2016-10-21 18:31:24 +0000,GeneticsSociety,"Visit https://t.co/Qg7DbwBuKF in the Exhibit Hall (booth 826) for career advice, job boards, and other guidance. #ASHG16"
789534520764534784,2016-10-21 18:31:13 +0000,RaulieSci,RT @CIHR_IG: Great speakers at the career paths session - interesting to hear all these stats about #genetics grads #ASHG16
789534520743571456,2016-10-21 18:31:13 +0000,reiver,#ASHG16 Looking at modern Europeans versus bronze age Europeans. (For variants under selection.)
789534502657728512,2016-10-21 18:31:08 +0000,shawkwerd,One of the things I find most interesting wrt gene editing: who gets access? How can we prevent disparities? #ASHG16
789534477886238721,2016-10-21 18:31:03 +0000,RaulieSci,"RT @saralpulit: AG: trainees aren't workforce, emphasis should be on development of trainees' scientific career. #ASHG16 #buildingbridges"
789534456788975616,2016-10-21 18:30:57 +0000,thatdnaguy,#ASHG16 KM: Human germline editing - 2 cases from China working on abnormal embryos. Detectable off target effects.
789534420688437248,2016-10-21 18:30:49 +0000,BiswapriyaMisra,RT @mwilsonsayres: Rasmus Nielsen (@ras_nielsen): The genomics of human physiological diversity. #ASHG16
789534334302597120,2016-10-21 18:30:28 +0000,razibkhan,#ASHG16 @ras_nielsen alludes to work on europeans on FADS. lots of differences from inuit (regulation?)
789534327574978560,2016-10-21 18:30:27 +0000,claritas4kids,"#ASHG16 KM: up to 20% HDR repair improved survival but did not cure newborn mice, if did in adults, NHEJ caused worse disease"
789534264392048640,2016-10-21 18:30:12 +0000,thatdnaguy,#ASHG16 KM: The adults made the disease worse. Probably completely disrupted gene. Made the mouse die sooner.
789534232024535040,2016-10-21 18:30:04 +0000,shramdas,PG: Plastic gloves an excellent medium to transfer DNA.Private investigators: don't use same gloves to handle different evidence! #ashg16
789534195072675841,2016-10-21 18:29:55 +0000,david_a_knowles,Bing Ren: promoter-promoter interactions enriched for eQTL. Anyone know if eQTL were known to be enriched in nearby genes' promoters?#ASHG16
789534177876021248,2016-10-21 18:29:51 +0000,razibkhan,RT @girlscientist: Lots of discn on #ASHG16 q of taking pics of slides! To my mind best of all worlds is attendees support that this is not our mtg culture.
789534177775333376,2016-10-21 18:29:51 +0000,AnaRodWrites,RT @BaylorGenetics: We have several poster presentations scheduled today at #ASHG16. Check out the full list here:… https://t.co/tnNyxO4nQn
789534150164410369,2016-10-21 18:29:44 +0000,thatdnaguy,#ASHG16 KM: Ornithin transcaramylase (OTC). Wanted to repair in mouse model of OTC. Low repair in adults. 20% in newborn.
789534147874205696,2016-10-21 18:29:44 +0000,ksamocha,"RT @saralpulit: AG: trainees aren't workforce, emphasis should be on development of trainees' scientific career. #ASHG16 #buildingbridges"
789534135823966208,2016-10-21 18:29:41 +0000,johnm09,BR: Using #CRISPR in CREST-seq (Cis-Regulatory Elements Scan by Tilred deletion and Sequencing) to identify causal variants #ASHG16
789534126713909248,2016-10-21 18:29:39 +0000,dccc_phd,"RT @saralpulit: AG: trainees aren't workforce, emphasis should be on development of trainees' scientific career. #ASHG16 #buildingbridges"
789534091393708033,2016-10-21 18:29:30 +0000,markgenome,"KM - if get PCSK9 editing therapy, who gets it? When should it be delivered? How should it be delivered? Translation to clinic hard! #ASHG16"
789534087023251456,2016-10-21 18:29:29 +0000,JulieNadel,"A Gammie: Research productivity + actual training  often at odds. Emphasis should be on creating excellent scientists, not output #ASHG16"
789534060984930304,2016-10-21 18:29:23 +0000,claritas4kids,"#ASHG16 KM: OTC deficiency, 50% mortality in newborns, X linked recessive"
789534059349147648,2016-10-21 18:29:23 +0000,avery_ayers,RN these changes unique to Inuit populations #ASHG16
789534030387515392,2016-10-21 18:29:16 +0000,Cnspracklen,RT @saralpulit: AG: trainees face long career path. average age of first grant is 42 (!). #ASHG16
789534025572491264,2016-10-21 18:29:15 +0000,reiver,#ASHG16 Denisovans likely were adapted to extreme environments.
789533966927732736,2016-10-21 18:29:01 +0000,makennedy101,"Bing Ren: Can never assume SNPs in promoters affect that gene, may well control remote genes! Good evidence this is common #ASHG16"
789533962200678401,2016-10-21 18:29:00 +0000,EmmaLeach_GC,"""Hemochromatosis means no spinach... YAY!"" #ASHG16"
789533958253924353,2016-10-21 18:28:59 +0000,razibkhan,#ASHG16 @ras_nielsen can not extrapolate inuit adaptations 2 other pops in terms of benefits. looping back to understudied groups importance
789533937693364224,2016-10-21 18:28:54 +0000,avery_ayers,RN Inuit make very little fish derived fatty acids - get them from diet. Genetic changes restoring homeostasis.  #ASHG16
789533930122776576,2016-10-21 18:28:52 +0000,thatdnaguy,#ASHG16 KM: [ Editing an embryo would lead to future transmission ]
789533869276037120,2016-10-21 18:28:37 +0000,claritas4kids,#ASHG16 KM: when and who should be treated? adult or child? require strong family history?
789533867464024064,2016-10-21 18:28:37 +0000,saralpulit,"AG: trainees aren't workforce, emphasis should be on development of trainees' scientific career. #ASHG16 #buildingbridges"
789533757959081984,2016-10-21 18:28:11 +0000,CIHR_IG,Great speakers at the career paths session - interesting to hear all these stats about #genetics grads #ASHG16
789533699922620417,2016-10-21 18:27:57 +0000,t199y,"RT @Congenica: Daily Round-Up Day 2 #ASHG16 by Helen Savage: One gene – two modes of inheritance, One gene – three diseases.… https://t.co/HFveFhRFEL"
789533670482771968,2016-10-21 18:27:50 +0000,thatdnaguy,#ASHG16 KM: Who to treat??? Adutls with risk? All adults? Kid with family history? In utero w fam history? in EMBRYO with fam history?
789533610453762048,2016-10-21 18:27:36 +0000,shawkwerd,"Could we ""vaccinate"" against heart disease using CRISPR-Cas9 for PCSK9? Intriguing to say the least #ASHG16"
789533604246200320,2016-10-21 18:27:34 +0000,claritas4kids,#ASHG16 KM: see no evidence of off-target effects
789533520850919425,2016-10-21 18:27:14 +0000,artwuster,"BR: Widespread promoter-promoter interaction, evidence that spatially connected promoters regulate each other -> Multi-gene eQTLs #ASHG16"
789533517499686912,2016-10-21 18:27:14 +0000,Shawna_Galley,RT @KaarinaKowalec: I have seen countless parents with their babies/kids at #ASHG16. ❤ it. And a dedicated Parents room! @GeneticsSociety #parents #ashg4thewi n
789533491075645444,2016-10-21 18:27:07 +0000,thatdnaguy,#ASHG16 KM: What about off target effects? Look at *predicted* similar sites find little in alternative sites. Indistinguishable from cont.
789533464391409664,2016-10-21 18:27:01 +0000,myriadgenetics,"Here are 10 Things You Need to Know About #LynchSyndrome, a common cause of #colorectalcancer: https://t.co/s1sPmmGza9  #ASHG16"
789533400222797824,2016-10-21 18:26:46 +0000,dgapgenes,"RT @busseykj: BR: By beginning to tie genes to phenotypes thru GWAS SNPs, can look @ underlying enriched biological pathways. #ASHG16"
789533388696752128,2016-10-21 18:26:43 +0000,spwells,RT @razibkhan: #ASHG16 @ras_nielsen shows @FerRacimo haplotype plot. looks like TBX15/WARS2 also from denisovans in inuit. wow. they got around
789533387035815936,2016-10-21 18:26:42 +0000,sgpombe,Contemplating a future where #GenomeEditing is comparable to a vaccination? @kiranmusunuru @penn #ASHG16 https://t.co/p6NtYQvVre
789533363753390081,2016-10-21 18:26:37 +0000,dgapgenes,RT @CinthyaZepeda: #ASHG16 We have started our invited speaker session with Bing Ren's talk. Join us in Ballroom C to know more of chromatin organization!
789533344803336192,2016-10-21 18:26:32 +0000,dccc_phd,"RT @busseykj: BR: By beginning to tie genes to phenotypes thru GWAS SNPs, can look @ underlying enriched biological pathways. #ASHG16"
